鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總件數,總車位數,平均總價元,平均車位總價元
淡水區,房地(土地+建物)+車位,濱海路三段148巷1~30號,28.64,都市：其他:第二種住宅區,,,1100129,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,136.76,3,2,2,有,有,7500000,54841,坡道平面,29.24,0,,RPVQMLOLKHGGFEF58DA,65.4,4.74,5.82,有,278.0,3,1,2500000,0
瑞芳區,土地,柑子瀨段柑子瀨小段1~30地號,618.0,,山坡地保育區,丙種建築用地,1091231,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,8091,,0.0,0,,RPQNMLSLJHGGFFF18DA,0.0,0.0,0.0,無,,3,0,1666666,0
淡水區,房地(土地+建物)+車位,新民街19巷31~60號,8.78,都市：其他:住宅區,,,1100205,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891027,58.47,1,0,1,有,有,3660000,90077,坡道平面,30.05,1100000,陽台縮小其他增建;,RPXOMLOLKHGGFEF58DA,17.24,0.0,4.04,有,,3,1,1220000,1100000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,18.56,都市：其他:第五之一種住宅區,,,1100112,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,132.5,3,2,1,有,無,8300000,68466,坡道平面,31.72,1400000,預售屋、或土地及建物分次登記案件;,RPORMLNLKHGGFEF87DA,59.55,3.54,5.39,有,,3,1,2766666,1400000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,18.56,都市：其他:第五之一種住宅區,,,1100104,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,133.07,3,2,1,有,無,8980000,74790,坡道平面,31.72,1400000,預售屋、或土地及建物分次登記案件;,RPRUMLMLKHGGFEF38DA,59.55,3.54,5.77,有,,3,1,2993333,1400000
八里區,房地(土地+建物)+車位,文昌六街61~90號,31.54,都市：其他:第二種住宅區,,,1100113,土地1建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090604,192.48000000000002,3,2,2,有,有,11700000,69146,坡道平面,52.92,2050000,,RPROMLNLKHGGFEF87DA,82.94,6.97,9.39,有,,4,2,2925000,1025000
三重區,房地(土地+建物),自強路四段31巷1~30號,19.6,都市：其他:住宅區,,,1100101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700930,78.0,3,2,2,有,無,7300000,93590,,0.0,0,,RPRSMLPJJHGGFGF38DA,74.0,0.0,4.0,無,,2,0,3650000,0
蘆洲區,房地(土地+建物),中央路71巷1~30號,46.94,都市：其他:商業區,,,1100115,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0681228,96.0,3,1,2,有,無,12000000,125000,,0.0,0,,RPWTMLMJKHGGFGF78DA,90.0,6.0,0.0,無,,2,0,6000000,0
瑞芳區,土地,子寮段,2015.0,,山坡地保育區,農牧用地,1100202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,2978,,0.0,0,,RPQNMLMLKHGGFFF67DA,0.0,0.0,0.0,無,,1,0,6000000,0
三重區,車位,萬壽街62巷1~30號,5.23,都市：其他:住宅區,,,1091230,土地1建物1車位1,,,其他,,,,35.69,0,0,0,有,有,1900000,,坡道平面,35.69,1900000,僅車位交易;,RPOSMLKMKIPFFGF88DA,0.0,0.0,0.0,有,279.0,3,1,633333,1900000
八里區,房地(土地+建物)+車位,文昌三街1~30號,19.29,都市：其他:第二種住宅區,,,1091227,土地1建物2車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090911,166.0,2,2,1,有,有,8360000,51771,坡道平面,34.46,1550000,含裝潢費;,RPXNMLMLKHGGFEF28DA,89.35,5.14,5.63,有,,4,1,2090000,1550000
淡水區,房地(土地+建物)+車位,新民街一段1~30號,28.43,都市：其他:第三種住宅區。,,,1100112,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981225,168.82999999999998,3,2,2,有,有,10000000,59231,坡道平面,27.65,0,陽台外推;,RPPRMLMLKHGGFEF87DA,85.29,7.59,5.19,有,280.0,3,1,3333333,0
淡水區,房地(土地+建物),沙崙路一段31~60號,18.22,都市：其他:第三種住宅區。,,,1091107,土地1建物1車位0,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,95.28,2,1,2,有,有,7630000,80080,,0.0,0,預售屋、或土地及建物分次登記案件;,RPORMLTJKHGGFEF28DA,56.15,4.83,5.36,有,,2,0,3815000,0
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,16.56,都市：其他:第五之一種住宅區,,,1091231,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,124.09,3,2,1,有,無,9450000,87150,坡道平面,31.72,1400000,預售屋、或土地及建物分次登記案件;,RPTSMLMLKHGGFEF38DA,61.38,0.0,1.85,有,,3,1,3150000,1400000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,23.7,都市：其他:第五之一種住宅區,,,1091207,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,161.75,3,2,2,有,無,11300000,76136,坡道平面,31.72,1400000,預售屋、或土地及建物分次登記案件;,RPXSMLMLKHGGFEF78DA,72.37,5.72,10.25,有,,3,1,3766666,1400000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,18.56,都市：其他:第五之一種住宅區,,,1100114,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,132.5,3,2,1,有,無,8600000,70450,坡道平面,31.72,1500000,預售屋、或土地及建物分次登記案件;,RPTTMLMLKHGGFEF48DA,59.55,3.54,5.39,有,,3,1,2866666,1500000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,18.56,都市：其他:第五之一種住宅區,,,1100112,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,132.5,3,2,1,有,無,9250000,76900,坡道平面,31.72,1500000,預售屋、或土地及建物分次登記案件;,RPUTMLMLKHGGFEF58DA,59.54,3.54,5.38,有,,3,1,3083333,1500000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,17.99,都市：其他:第五之一種住宅區,,,1100118,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,130.82,3,2,1,有,無,7970000,66297,坡道平面,31.72,1400000,預售屋、或土地及建物分次登記案件;,RPWTMLMLKHGGFEF78DA,57.11,7.53,2.93,有,,3,1,2656666,1400000
淡水區,房地(土地+建物)+車位,濱海路二段202巷1弄1~30號,17.99,都市：其他:第五之一種住宅區,,,1100105,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090922,129.98000000000002,3,2,1,有,無,8450000,71748,坡道平面,31.72,1400000,預售屋、或土地及建物分次登記案件;,RPOUMLMLKHGGFEF08DA,57.1,6.96,2.94,有,,3,1,2816666,1400000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1081227,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,106.66,2,2,2,有,有,6500000,64658,坡道平面,27.01,1350000,,RPUTMLPJKHGGFEF68DA,46.0,4.37,4.24,有,,3,1,2166666,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1080710,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,105.55,2,2,2,有,有,6300000,63402,坡道平面,25.9,1250000,,RPVTMLPJKHGGFEF78DA,46.0,4.37,4.24,有,,3,1,2100000,1250000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1090628,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,104.27000000000001,2,2,2,有,有,6250000,62775,坡道平面,27.01,1400000,,RPTPMLQJKHGGFEF28DA,46.4,2.68,3.13,有,,3,1,2083333,1400000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.8,都市：其他:第三種住宅區。,,,1090113,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,106.66,2,2,2,有,有,7050000,70308,坡道平面,27.01,1450000,,RPQTMLPJKHGGFEF28DA,46.0,4.37,4.24,有,,3,1,2350000,1450000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.49,都市：其他:第三種住宅區。,,,1090205,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,142.9,3,2,2,有,有,8380000,60661,坡道平面,27.01,1350000,,RPVSMLPJKHGGFEF68DA,66.28,6.04,7.06,有,,3,1,2793333,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,29.53,都市：其他:第三種住宅區。,,,1091012,土地1建物1車位2,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,170.7,3,2,2,有,有,11200000,68564,坡道平面,54.02,3200000,,RPTSMLPJKHGGFEF48DA,67.18,3.79,8.11,有,,4,2,2800000,1600000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.49,都市：其他:第三種住宅區。,,,1090229,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,143.03,3,2,2,有,有,8750000,63782,坡道平面,27.01,1350000,,RPXRMLPJKHGGFEF78DA,65.99,6.04,7.06,有,,3,1,2916666,1350000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.49,都市：其他:第三種住宅區。,,,1090801,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,143.03,3,2,2,有,有,8900000,63782,坡道平面,27.01,1500000,,RPPSMLPJKHGGFEF08DA,65.99,6.04,7.06,有,,3,1,2966666,1500000
八里區,房地(土地+建物)+車位,中山路二段271~300號,19.46,都市：其他:第三種住宅區。,,,1081214,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,104.27000000000001,2,2,2,有,有,6850000,71188,坡道平面,27.01,1350000,,RPORMLPJKHGGFEF87DA,46.4,2.68,3.13,有,,3,1,2283333,1350000
淡水區,土地,海天段241~270地號,133.56,,特定農業區,交通用地,1091218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2283812,17100,,0.0,0,協議價購;,RPTOMLRLJHGGFEF38DA,0.0,0.0,0.0,無,197.0,2,0,1141906,0
淡水區,土地,海天段241~270地號,267.11,,特定農業區,交通用地,1091218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4567624,17100,,0.0,0,協議價購;,RPUOMLRLJHGGFEF48DA,0.0,0.0,0.0,無,197.0,2,0,2283812,0
淡水區,土地,海天段511~540地號,188.84,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3265123,17290,,0.0,0,協議價購;,RPWOMLRLJHGGFEF68DA,0.0,0.0,0.0,無,283.0,2,0,1632561,0
淡水區,土地,海天段511~540地號,188.84,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3265123,17290,,0.0,0,協議價購;,RPXOMLRLJHGGFEF78DA,0.0,0.0,0.0,無,283.0,2,0,1632561,0
淡水區,土地,海天段511~540地號,188.84,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3265123,17290,,0.0,0,協議價購;,RPPPMLRLJHGGFEF08DA,0.0,0.0,0.0,無,283.0,2,0,1632561,0
淡水區,土地,海天段511~540地號,188.84,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3265123,17290,,0.0,0,協議價購;,RPQPMLRLJHGGFEF18DA,0.0,0.0,0.0,無,283.0,2,0,1632561,0
淡水區,土地,海天段511~540地號,31.47,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,544187,17292,,0.0,0,協議價購;,RPRPMLRLJHGGFEF28DA,0.0,0.0,0.0,無,283.0,2,0,272093,0
淡水區,土地,海天段511~540地號,62.95,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1088374,17289,,0.0,0,協議價購;,RPSPMLRLJHGGFEF38DA,0.0,0.0,0.0,無,283.0,2,0,544187,0
淡水區,土地,海天段511~540地號,31.47,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,544187,17292,,0.0,0,協議價購;,RPTPMLRLJHGGFEF48DA,0.0,0.0,0.0,無,283.0,2,0,272093,0
淡水區,土地,海天段511~540地號,31.47,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,544187,17292,,0.0,0,協議價購;,RPUPMLRLJHGGFEF58DA,0.0,0.0,0.0,無,283.0,2,0,272093,0
淡水區,土地,海天段511~540地號,15.74,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,272094,17287,,0.0,0,協議價購;,RPVPMLRLJHGGFEF68DA,0.0,0.0,0.0,無,283.0,2,0,136047,0
淡水區,土地,海天段511~540地號,15.74,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,272094,17287,,0.0,0,協議價購;,RPWPMLRLJHGGFEF78DA,0.0,0.0,0.0,無,283.0,2,0,136047,0
淡水區,土地,海天段511~540地號,1191.88,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10190574,8550,,0.0,0,協議價購;,RPXPMLRLJHGGFEF88DA,0.0,0.0,0.0,無,293.0,1,0,10190574,0
淡水區,土地,海天段511~540地號,595.94,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10190574,17100,,0.0,0,協議價購;,RPOQMLRLJHGGFEF08DA,0.0,0.0,0.0,無,293.0,1,0,10190574,0
淡水區,土地,水仙段781~810地號,822.68,,特定農業區,交通用地,1091216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14232349,17300,,0.0,0,協議價購;,RPPQMLRLJHGGFEF18DA,0.0,0.0,0.0,無,295.0,1,0,14232349,0
淡水區,土地,水仙段781~810地號,70.74,,特定農業區,交通用地,1091216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1223809,17300,,0.0,0,協議價購;,RPWQMLRLJHGGFEF88DA,0.0,0.0,0.0,無,295.0,1,0,1223809,0
淡水區,土地,水仙段781~810地號,70.74,,特定農業區,交通用地,1091216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1223809,17300,,0.0,0,協議價購;,RPXQMLRLJHGGFEF98DA,0.0,0.0,0.0,無,295.0,1,0,1223809,0
淡水區,土地,竹圍段31~60地號,984.98,,特定農業區,交通用地,1091221,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16674258,16929,,0.0,0,協議價購;,RPORMLRLJHGGFEF18DA,0.0,0.0,0.0,無,298.0,4,0,4168564,0
淡水區,土地,竹圍段31~60地號,984.98,,特定農業區,交通用地,1091221,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16674258,16929,,0.0,0,協議價購;,RPPRMLRLJHGGFEF28DA,0.0,0.0,0.0,無,298.0,4,0,4168564,0
淡水區,土地,竹圍段1~30地號,803.09,,特定農業區,交通用地,1091217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12929749,16100,,0.0,0,協議價購;,RPQRMLRLJHGGFEF38DA,0.0,0.0,0.0,無,,1,0,12929749,0
淡水區,土地,竹圍段451~480地號,1559.5,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26917169,17260,,0.0,0,協議價購;,RPRRMLRLJHGGFEF48DA,0.0,0.0,0.0,無,300.0,2,0,13458584,0
淡水區,土地,竹圍段451~480地號,1248.59,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21600665,17300,,0.0,0,協議價購;,RPSRMLRLJHGGFEF58DA,0.0,0.0,0.0,無,,1,0,21600665,0
淡水區,土地,竹圍段721~750地號,310.91,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5316504,17100,,0.0,0,協議價購;,RPTSMLRLJHGGFEF78DA,0.0,0.0,0.0,無,300.0,1,0,5316504,0
淡水區,土地,竹圍段721~750地號,150.31,,特定農業區,交通用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600363,17300,,0.0,0,協議價購;,RPXSMLRLJHGGFEF56DA,0.0,0.0,0.0,無,,1,0,2600363,0
淡水區,土地,關渡段931~960地號,633.68,,特定農業區,交通用地,1091217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10835928,17100,,0.0,0,協議價購;,RPOTMLRLJHGGFEF38DA,0.0,0.0,0.0,無,,2,0,5417964,0
淡水區,土地,竹圍段451~480地號,623.8,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10766868,17260,,0.0,0,協議價購;,RPPTMLRLJHGGFEF48DA,0.0,0.0,0.0,無,300.0,2,0,5383434,0
淡水區,土地,竹圍段451~480地號,623.8,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10766868,17260,,0.0,0,協議價購;,RPRTMLRLJHGGFEF68DA,0.0,0.0,0.0,無,300.0,2,0,5383434,0
淡水區,土地,竹圍段451~480地號,623.8,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10766868,17260,,0.0,0,協議價購;,RPSTMLRLJHGGFEF78DA,0.0,0.0,0.0,無,300.0,2,0,5383434,0
淡水區,土地,竹圍段451~480地號,207.93,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3588956,17260,,0.0,0,協議價購;,RPTTMLRLJHGGFEF88DA,0.0,0.0,0.0,無,300.0,2,0,1794478,0
淡水區,土地,竹圍段451~480地號,207.93,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3588956,17260,,0.0,0,協議價購;,RPWTMLRLJHGGFEF56DA,0.0,0.0,0.0,無,300.0,2,0,1794478,0
淡水區,土地,竹圍段451~480地號,207.93,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3588956,17260,,0.0,0,協議價購;,RPOUMLRLJHGGFEF48DA,0.0,0.0,0.0,無,300.0,2,0,1794478,0
淡水區,土地,竹圍段451~480地號,124.76,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2153373,17260,,0.0,0,協議價購;,RPQUMLRLJHGGFEF68DA,0.0,0.0,0.0,無,300.0,2,0,1076686,0
淡水區,土地,竹圍段451~480地號,124.76,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2153373,17260,,0.0,0,協議價購;,RPRUMLRLJHGGFEF78DA,0.0,0.0,0.0,無,300.0,2,0,1076686,0
淡水區,土地,竹圍段451~480地號,124.76,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2153373,17260,,0.0,0,協議價購;,RPSUMLRLJHGGFEF88DA,0.0,0.0,0.0,無,300.0,2,0,1076686,0
淡水區,土地,竹圍段451~480地號,124.76,,特定農業區,交通用地,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2153373,17260,,0.0,0,協議價購;,RPWUMLRLJHGGFEF66DA,0.0,0.0,0.0,無,300.0,2,0,1076686,0
金山區,房地(土地+建物),中正路69巷1~30號,23.27,都市：其他:住宅區,,,1100131,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841207,97.53,3,2,2,有,有,3500000,35886,,0.0,0,,RPUPMLNLKHGGFDF18DA,70.22,0.75,11.34,有,,3,0,1166666,0
汐止區,房地(土地+建物)+車位,大同路二段481~510號,15.65,都市：其他:第二種住宅區,,,1100126,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000830,144.89,3,2,2,有,有,18000000,124232,坡道機械,15.68,0,,RPWPMLMLKHGGFDF28DA,89.96,2.38,5.41,有,312.0,3,1,6000000,0
汐止區,房地(土地+建物),福德一路177巷1~30號,18.13,都市：其他:第二種住宅區,,,1091227,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811109,89.28,2,2,1,有,有,7000000,78405,,0.0,0,,RPWOMLMLKHGGFDF18DA,59.46,0.0,7.24,有,,2,0,3500000,0
淡水區,房地(土地+建物)+車位,新市三路二段301~330號,5.52,都市：其他:第三之一種中心商業區,,,1091215,土地1建物1車位1,十二層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080822,87.38,1,1,1,有,有,5380000,67253,坡道平面,25.97,1250000,,RPTQMLQJJHGGFEF28DA,36.79,0.0,5.24,有,,3,1,1793333,1250000
八里區,房地(土地+建物)+車位,頂罟一路61~90號,33.7,都市：其他:第二種住宅區,,,1091229,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071228,167.8,3,1,2,有,有,10300000,61383,坡道平面,27.94,0,,RPRRMLOJJHGGFEF97DA,73.36,11.8,5.44,有,,3,1,3433333,0
淡水區,土地,竹圍段31~60地號,1360.47,,特定農業區,交通用地,1091218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23264046,17100,,0.0,0,協議價購;,RPTTMLOJJHGGFEF38DA,0.0,0.0,0.0,無,,2,0,11632023,0
汐止區,房地(土地+建物)+車位,福德二路1~30號,10.72,都市：其他:第二種住宅區,,,1100117,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840316,110.55,3,2,2,有,有,10150000,91814,坡道平面,0.0,1300000,,RPXPMLNLKHGGFDF48DA,59.63,2.41,9.07,有,313.0,3,1,3383333,1300000
八里區,房地(土地+建物)+車位,中山路二段271~300號,28.84,都市：其他:第三種住宅區。,,,1091115,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091217,144.77,3,2,2,有,有,8890000,62755,坡道平面,27.01,1500000,,RPOQMLPJKHGGFEF77DA,67.16,6.04,7.06,有,,3,1,2963333,1500000
汐止區,房地(土地+建物),民族六街5巷1~30號,23.39,都市：其他:第二種住宅區,,,1091220,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.36,3,2,1,有,無,6000000,72851,,0.0,0,,RPOPMLSJKHGGFDF87DA,69.09,0.0,13.27,無,,3,0,2000000,0
汐止區,房地(土地+建物),保一街1~30號,26.74,都市：其他:第二種住宅區,,,1090216,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1091211,85.11,2,1,1,有,有,6720000,78957,,0.0,0,預售屋、或土地及建物分次登記案件;,RPUPMLMLKHGGFDF08DA,51.69,0.0,6.16,有,,3,0,2240000,0
汐止區,車位,福德一路201巷14至31~60號,0.84,都市：其他:第二種住宅區,,,1100121,土地1建物1車位1,地下一層，地下二層,十四層,其他,見其他登記事項,鋼筋混凝土造,0830204,14.99,0,0,0,有,有,1300000,,坡道平面,14.99,1300000,僅車位交易;,RPOOMLMLKHGGFDF37DA,0.0,0.0,0.0,有,314.0,3,1,433333,1300000
汐止區,土地,秀山段91~120地號,138.8,,山坡地保育區,農牧用地,1100218,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,630000,4539,,0.0,0,,RPQOMLMLKHGGFDF57DA,0.0,0.0,0.0,無,315.0,5,0,126000,0
汐止區,土地,秀山段91~120地號,454.13,,山坡地保育區,農牧用地,1100218,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2060000,4536,,0.0,0,,RPROMLMLKHGGFDF67DA,0.0,0.0,0.0,無,315.0,7,0,294285,0
汐止區,房地(土地+建物),新台五路二段121~150號,10.96,都市：其他:第二種住宅區,,,1100119,土地1建物1車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840125,93.78,1,1,1,有,有,9770000,104180,,0.0,0,,RPOQMLPLJHGGFDF77DA,67.47,11.9,0.0,有,,2,0,4885000,0
